results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2,seconds.1,arousal.1,valence.1,cheerful.1,happy.1,angry.1,nervous.1,sad.1,boredom.1,confusion.1,delight.1,concentration.1,frustration.1,surprise.1,none_1.1,confrustion.1,contempt.1,dejection.1,disgust.1,eureka.1,pride.1,sorrow.1,none_2.1
0.71259373,,0.64264405,14.800s,14.100s,Fisheries,2,en-us,30.168254s,490.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,490.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.81333971,16.300s,15.900s,unlike,2,en-us,30.168254s,495.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,495.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.91283858,16.500s,16.300s,many,2,en-us,30.168254s,500.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,500.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.91283858,16.600s,16.500s,of,2,en-us,30.168254s,505.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,505.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.60513729,16.700s,16.600s,the,2,en-us,30.168254s,510.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,510.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.40770876,17.100s,16.700s,other,2,en-us,30.168254s,515.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,515.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.91283858,17.400s,17.100s,Asian,2,en-us,30.168254s,520.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,520.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.35130435,17.900s,17.400s,countries,2,en-us,30.168254s,525.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,525.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.53134209,18.100s,17.900s,that,2,en-us,30.168254s,530.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,530.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.91283858,18.200s,18.100s,did,2,en-us,30.168254s,535.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,535.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,x,,,,,,,,,,,,,x
0.71259373,,0.7205469,18.400s,18.200s,not,2,en-us,30.168254s,540.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,540.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,x,,,,,,,,,,,,,x
0.71259373,,0.73484409,18.600s,18.400s,sign,2,en-us,30.168254s,545.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,545.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,x,,,,,,,,,,,,,x
0.71259373,,0.44284561,18.900s,18.600s,it,2,en-us,30.168254s,550.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,550.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,x,,,,,,,,,,,,,x
0.71259373,,0.91283858,19.500s,19.400s,and,2,en-us,30.168254s,555.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,555.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,,x,,,,,,,,,,,,,x
0.71259373,,0.91283858,19.600s,19.500s,I,2,en-us,30.168254s,560.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,560.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,,x,,,,,,,,,,,,,x
0.71259373,,0.7205469,19.700s,19.600s,think,2,en-us,30.168254s,565.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,565.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,x,,,,,,,,,,,,x
0.71259373,,0.91283858,19.900s,19.700s,it's,2,en-us,30.168254s,570.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,570.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,x,,,,,,,,,,,,x
0.71259373,,0.5145027,20s,19.900s,very,2,en-us,30.168254s,575.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,575.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,x,,,,,,,,,,,,x
0.71259373,,0.67134285,20.400s,20s,important,2,en-us,30.168254s,580.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,580.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,x,,,,,,,,,,,,x
0.71259373,,0.91283858,20.500s,20.400s,to,2,en-us,30.168254s,585.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,585.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,x,,,,,,,,,,,,x
0.71259373,,0.63085729,20.800s,20.500s,create,2,en-us,30.168254s,590.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,590.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,x,,,,,,,,,,,,x
0.71259373,,0.91283858,21s,20.800s,keeps,2,en-us,30.168254s,595.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,595.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,x,,,,,,,,,,,,x
0.71259373,,0.91283858,21.100s,21s,up,2,en-us,30.168254s,600.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x,600.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.71259373,,0.91283858,21.200s,21.100s,with,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.7205469,21.400s,21.200s,this,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.55770802,22s,21.400s,promise,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.37349096,24.400s,23.900s,that,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.91283858,24.600s,24.400s,it's,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.82842571,25s,24.600s,becoming,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.91283858,25.200s,25s,more,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.91283858,25.300s,25.200s,and,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.70649755,25.400s,25.300s,more,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.58665317,26s,25.400s,International,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.35866952,26.500s,26s,lies,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.58051342,27.500s,27s,and,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.76311374,28.400s,28.100s,there's,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.91283858,28.400s,28.400s,a,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.72077078,28.800s,28.400s,reason,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.59441769,28.900s,28.800s,why,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.91283858,29s,28.900s,I,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.49824813,29.400s,29s,said,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.70972657,29.500s,29.400s,they,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71259373,,0.72030485,29.700s,29.500s,would,2,en-us,30.168254s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,choose in which case I think signifiers that we are ready for it first of all both financially and culturally and to suddenly turn our backs on these refugees who are in Desperate situations when they're coming into our country to flee their Civil War is very hypocritical and against the words that Korea should be keeping it with International Community,0.70302796,30.500s,30.200s,choose,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.78290617,30.600s,30.500s,in,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,30.800s,30.600s,which,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.89049745,31.200s,30.800s,case,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,31.400s,31.400s,I,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.72285444,31.600s,31.400s,think,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.72799748,32.200s,31.600s,signifiers,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.71724069,32.300s,32.200s,that,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.84940845,32.500s,32.300s,we,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,32.600s,32.500s,are,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.84915066,33s,32.600s,ready,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.69901872,33.300s,33s,for,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.72684294,33.400s,33.300s,it,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,33.600s,33.400s,first,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,33.700s,33.600s,of,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.69901872,34s,33.700s,all,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.69901866,34.800s,34.400s,both,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91039515,35.600s,34.800s,financially,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.71957642,35.800s,35.600s,and,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.70560908,36.600s,35.800s,culturally,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.69469023,38.100s,37.800s,and,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.68602002,38.200s,38.100s,to,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.72976118,38.500s,38.200s,suddenly,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.75397921,38.800s,38.500s,turn,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,38.800s,38.800s,our,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91039515,39.200s,38.800s,backs,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.73935527,39.300s,39.200s,on,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.73935533,39.500s,39.300s,these,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,40s,39.500s,refugees,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.76457798,40.200s,40s,who,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.71957642,40.200s,40.200s,are,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.76457798,40.300s,40.200s,in,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.71957636,40.700s,40.300s,Desperate,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.69055575,41.500s,40.700s,situations,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,41.600s,41.500s,when,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.72684294,41.700s,41.600s,they're,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.85964131,41.900s,41.700s,coming,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.52400517,42.400s,41.900s,into,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.7022531,42.900s,42.800s,our,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.581218,43.500s,42.900s,country,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.7022531,44.400s,44.300s,to,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,44.700s,44.400s,flee,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.62340373,45.200s,44.700s,their,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.6386984,45.600s,45.200s,Civil,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.54572237,45.900s,45.600s,War,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.74932986,46.300s,46s,is,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.53114587,46.900s,46.300s,very,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.47896916,47.800s,46.900s,hypocritical,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.72805518,48.500s,48.100s,and,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.85238659,48.900s,48.500s,against,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,49s,48.900s,the,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.72482926,49.400s,49s,words,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.7126652,49.700s,49.400s,that,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,50.100s,49.700s,Korea,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.6505689,50.200s,50.100s,should,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,50.400s,50.200s,be,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.73586124,50.800s,50.400s,keeping,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,50.900s,50.800s,it,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.68689328,51.100s,50.900s,with,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.91283858,51.600s,51.100s,International,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76307935,,0.69837016,52.200s,51.600s,Community,2,en-us,52.568934s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758, exhibitions in which case I think signifies that we are ready for it first of all both financially and culturally and to suddenly turn our backs on these refugees for in Desperate situations when they're coming into our country to flee their Civil War is very hypocritical and against the words that Korea should be keeping it with International Community,0.91283858,30.700s,30s,exhibitions,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,30.800s,30.700s,in,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,31s,30.800s,which,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,31.300s,31s,case,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,31.500s,31.500s,I,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,31.700s,31.500s,think,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,32.300s,31.700s,signifies,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,32.400s,32.300s,that,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,32.500s,32.400s,we,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,32.700s,32.500s,are,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,33.100s,32.700s,ready,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,33.400s,33.100s,for,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,33.500s,33.400s,it,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,33.700s,33.500s,first,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,33.800s,33.700s,of,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,34.100s,33.800s,all,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,34.900s,34.400s,both,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,35.700s,34.900s,financially,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,35.900s,35.700s,and,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,36.700s,35.900s,culturally,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,38.200s,37.900s,and,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,38.300s,38.200s,to,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,38.600s,38.300s,suddenly,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,38.800s,38.600s,turn,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,38.900s,38.800s,our,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,39.300s,38.900s,backs,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,39.400s,39.300s,on,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,39.600s,39.400s,these,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,40.100s,39.600s,refugees,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,40.300s,40.100s,for,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,40.400s,40.300s,in,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,40.800s,40.400s,Desperate,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,41.500s,40.800s,situations,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,41.600s,41.500s,when,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,41.800s,41.600s,they're,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,42s,41.800s,coming,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,42.500s,42s,into,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,43s,42.900s,our,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,43.600s,43s,country,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,44.500s,44.300s,to,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,44.800s,44.500s,flee,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.91283858,45.200s,44.800s,their,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86961758,,0.58516264,45.600s,45.300s,Civil,1,en-us,52.599003s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
